REGI,TYPO,TAG,IS_TYPO,RLEN,TLEN,TYPO_ENCOUNTER_TIME,VISUAL_SIMILARITY,KEYBOARD_DISTANCE,META_PHONE_DISTANCE,BIGRAM_SIMILARITY,EDIT_DISTANCE,TIME_DISTANCE,SOUNDEX_DISTANCE
mpszcollege.edu.bd,pccollege.edu.bd,2018-02,0,18,16,09-FEB-18 08.59.44.343000000 AM,0.45,3.41,3,0.81,3,5.88,4
sca.edu.bd,jnca.edu.bd,2018-02,0,10,11,09-FEB-18 09.28.23.937000000 AM,0.47,3,3,0.84,2,22.41,3
tbhss.edu.bd,bhssc.edu.bd,2018-02,1,12,12,10-FEB-18 12.55.44.064000000 AM,0.57,2,3,0.82,2,37.12,2
green.com.bd,pjren.com.bd,2018-02,0,12,12,09-FEB-18 09.22.42.272000000 AM,0.44,4,3,0.82,3,8,3
muktopath.gov.bd,kuktopaath.gov.bd,2018-02,1,16,17,09-FEB-18 03.30.46.413000000 AM,0.61,2.41,1,0.9,2,36.42,1
teletalk.com.bd,teletak.com.bd,2018-02,1,15,14,09-FEB-18 05.41.44.864000000 AM,0.76,1,1,0.89,1,2.11,1
muktopath.gov.bd,moktopaath.gov.bd,2018-02,1,16,17,09-FEB-18 03.29.32.522000000 AM,0.61,3,0,0.84,2,42.83,0
coupon.com.bd,coup.com.bd,2018-02,1,13,11,09-FEB-18 08.13.56.452000000 AM,0.56,2,2,0.82,2,0.95,2
mpszcollege.edu.bd,pccollege.edu.bd,2018-02,0,18,16,09-FEB-18 08.59.44.097000000 AM,0.45,3.41,3,0.81,3,5.96,4
ioe.com.bd,bioe.com.bd,2018-02,1,10,11,09-FEB-18 10.28.28.544000000 AM,0.67,1,1,0.95,1,34.53,1
bracu.ac.bd,igs-bracu.ac.bd,2018-02,0,11,15,09-FEB-18 11.59.16.111000000 AM,0.26,4,4,0.83,4,45.73,4
auw.edu.bd,postauw.edu.bd,2018-02,0,10,14,09-FEB-18 05.21.38.448000000 AM,0.24,4,3,0.82,4,0.28,3
lakeshorehotel.com.bd,lakeshorhotel.com.bd,2018-02,1,21,20,09-FEB-18 04.50.53.883000000 AM,0.82,1,0,0.92,1,0.98,0
kalikapurhs.edu.bd,kalikaphs.edu.bd,2018-02,1,18,16,10-FEB-18 11.16.58.074000000 AM,0.59,2,0,0.88,2,1.08,1
shahjalalbank.com.bd,shahajalalbank.co.bd,2018-02,1,20,20,10-FEB-18 06.18.15.240000000 AM,0.72,2,0,0.84,2,0.02,2
shahjalalbank.com.bd,shajalalbank.com.bd,2018-02,1,20,19,10-FEB-18 06.18.15.258000000 AM,0.81,1,0,0.92,1,0,0
educationboard.gov.bd,sylheteducationboard.gov.bd,2018-02,0,21,27,10-FEB-18 09.59.41.912000000 AM,0.26,6,3,0.87,6,23.66,4
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,10-FEB-18 11.26.14.445000000 AM,0.8,1,0,0.91,1,0,0
cuet.ac.bd,quet.ac.bd,2018-02,1,10,10,10-FEB-18 04.26.15.970000000 AM,0.69,2,1,0.89,1,4.96,0
kaizengroup.com.bd,kaizegroup.com.bd,2018-02,1,18,17,10-FEB-18 12.00.40.055000000 AM,0.79,1,2,0.91,1,0.76,2
kaizengroup.com.bd,kaizegroup.com.bd,2018-02,1,18,17,10-FEB-18 03.14.49.206000000 AM,0.79,1,2,0.91,1,0.01,2
dae.gov.bd,daee.gov.bd,2018-02,1,10,11,10-FEB-18 01.27.30.923000000 AM,0.69,1,0,0.95,1,0.05,0
bmeb.gov.bd,bkmeb.gov.bd,2018-02,1,11,12,10-FEB-18 09.48.30.681000000 AM,0.69,1,2,0.86,1,44.81,2
bmeb.gov.bd,blmeb.gov.bd,2018-02,1,11,12,10-FEB-18 09.48.50.948000000 AM,0.69,1,2,0.86,1,24.54,2
bmeb.gov.bd,bme3b.gov.bd,2018-02,1,11,12,10-FEB-18 09.49.15.430000000 AM,0.71,1,0,0.86,1,0.06,0
bmeb.gov.bd,bme4b.gov.bd,2018-02,1,11,12,10-FEB-18 09.49.15.431000000 AM,0.71,1,0,0.86,1,0.06,0
bmeb.gov.bd,bmebb.gov.bd,2018-02,1,11,12,10-FEB-18 09.49.15.463000000 AM,0.82,1,0,0.95,1,0.03,0
bmeb.gov.bd,bmebgov.bd,2018-02,1,11,10,10-FEB-18 09.49.15.464000000 AM,0.69,1,0,0.84,1,0.02,0
bmeb.gov.bd,bmebl.gov.bd,2018-02,1,11,12,10-FEB-18 09.49.15.478000000 AM,0.71,1,1,0.86,1,0.01,1
bmeb.gov.bd,bmebg.gov.bd,2018-02,1,11,12,10-FEB-18 09.49.15.484000000 AM,0.71,1,0,0.86,1,0,0
teletalk.com.bd,taletalk.com.bd,2018-02,1,15,15,10-FEB-18 10.09.26.729000000 AM,0.82,2,0,0.86,1,0.02,0
tapnpay.com.bd,tapnpaybd.com.bd,2018-02,1,14,16,10-FEB-18 03.02.51.423000000 AM,0.55,2,0,0.86,2,0,0
educationboardresults.gov.bd,educationboardresultgov.bd,2018-02,1,28,26,10-FEB-18 01.23.08.200000000 AM,0.7,2,0,0.92,2,0,0
tokaink.com.bd,tokaiink.com.bd,2018-02,1,14,15,10-FEB-18 09.55.40.400000000 AM,0.76,1,0,0.96,1,0.33,0
banglalink.com.bd,bangllink.com.bd,2018-02,1,17,16,10-FEB-18 04.42.04.902000000 AM,0.78,1,0,0.9,1,9.3,0
joinbangladesharmy.mil.bd,bangladesharmy.mil.bd,2018-02,0,25,21,10-FEB-18 06.25.07.469000000 AM,0.4,4,3,0.91,4,7.27,3
bsmmu.edu.bd,bsmau.edu.bd,2018-02,1,12,12,10-FEB-18 04.40.43.892000000 AM,0.73,2,0,0.82,1,50.33,0
sakcollege.edu.bd,skdcollege.edu.bd,2018-02,1,17,17,10-FEB-18 08.19.12.133000000 AM,0.65,2,2,0.81,2,16.65,2
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,10-FEB-18 08.33.31.362000000 AM,0.8,1,0,0.91,1,0.19,0
risda.org.bd,rishda.org.bd,2018-02,1,12,13,10-FEB-18 11.26.33.538000000 AM,0.73,1,0,0.87,1,20.29,1
jessoreboard.gov.bd,jossoreboard.gov.bd,2018-02,1,19,19,10-FEB-18 05.53.22.538000000 AM,0.85,2,0,0.89,1,1.02,0
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,10-FEB-18 04.10.40.943000000 AM,0.8,1,0,0.91,1,39.26,0
lakers.edu.bd,larkers.edu.bd,2018-02,1,13,14,11-FEB-18 10.53.28.815000000 AM,0.74,1,2,0.88,1,50.2,2
bcbl.com.bd,nccbl.com.bd,2018-02,0,11,12,11-FEB-18 11.32.16.606000000 AM,0.5,2,1,0.86,2,12.14,1
bangladeshmuseum.gov.bd,ladeshmuseum.gov.bd,2018-02,0,23,19,11-FEB-18 09.16.45.820000000 AM,0.37,4,3,0.9,4,2.25,4
hathazaripourashava.gov.bd,hathaazaripourashava.gov.bd,2018-02,1,26,27,11-FEB-18 11.31.15.996000000 AM,0.91,1,0,0.98,1,6.01,0
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,11-FEB-18 10.41.54.774000000 AM,0.8,1,0,0.91,1,3.58,0
educationboardresults.gov.bd,educationboadresult.gov.bd,2018-02,1,28,26,11-FEB-18 09.38.45.229000000 AM,0.71,2,0,0.88,2,0.02,0
dhakaeducationboard.gov.bd,dhakaeducational.gov.bd,2018-02,0,26,23,11-FEB-18 08.27.55.508000000 AM,0.45,5,0,0.81,4,6.61,0
chandpur.gov.bd,chandpurelg.gov.bd,2018-02,0,15,18,11-FEB-18 09.38.54.716000000 AM,0.43,3,0,0.84,3,45.91,0
dgfp.gov.bd,dgfpbd.gov.bd,2018-02,1,11,13,11-FEB-18 09.27.13.259000000 AM,0.49,2,1,0.82,2,0.76,0
primegroup.com.bd,primegroup-bd.com.bd,2018-02,1,17,20,11-FEB-18 05.44.24.194000000 AM,0.46,3,0,0.86,3,0,0
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,11-FEB-18 01.43.07.371000000 AM,0.8,1,0,0.91,1,0.48,0
offer.com.bd,rockoffer.com.bd,2018-02,0,12,16,11-FEB-18 04.40.14.410000000 AM,0.27,4,3,0.85,4,10.99,3
bol.com.bd,boll.com.bd,2018-02,1,10,11,11-FEB-18 04.40.42.309000000 AM,0.69,1,0,0.95,1,8.19,0
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,11-FEB-18 01.57.03.258000000 AM,0.8,1,0,0.91,1,0.01,0
dhakaeducationboard.gov.bd,syleducationboard.gov.bd,2018-02,0,26,24,11-FEB-18 07.34.20.621000000 AM,0.41,5,2,0.83,5,39.1,2
madarshaahighschool.edu.bd,charadarshahighschool.edu.bd,2018-02,0,26,28,11-FEB-18 12.30.22.976000000 AM,0.44,5.41,3,0.88,5,5.18,3
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,11-FEB-18 02.45.40.138000000 AM,0.8,1,0,0.91,1,0,0
doict.gov.bd,dojct.gov.bd,2018-02,1,12,12,11-FEB-18 07.31.52.597000000 AM,0.85,1.41,0,0.82,1,36.19,2
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,11-FEB-18 04.51.34.426000000 AM,0.8,1,0,0.91,1,0,0
dsblsc.edu.bd,bsblsc.edu.bd,2018-02,1,13,13,11-FEB-18 12.27.17.522000000 AM,0.79,2,1,0.92,1,0.15,1
ntp.gov.bd,natp.gov.bd,2018-02,1,10,11,11-FEB-18 07.31.13.689000000 AM,0.67,1,0,0.84,1,7.83,0
mohfw.gov.bd,mohfww.gov.bd,2018-02,1,12,13,11-FEB-18 05.47.33.935000000 AM,0.73,1,2,0.96,1,6.41,0
cargo.com.bd,aircargo.com.bd,2018-02,0,12,15,11-FEB-18 06.23.25.030000000 AM,0.36,3,2,0.88,3,0.59,2
teletalk.com.bd,tdletalk.com.bd,2018-02,1,15,15,11-FEB-18 01.19.10.021000000 AM,0.78,1,0,0.86,1,55.16,0
teletalk.com.bd,teldtalk.com.bd,2018-02,1,15,15,11-FEB-18 01.19.59.828000000 AM,0.78,1,0,0.86,1,5.35,0
teletalk.com.bd,telestalk.com.bd,2018-02,1,15,16,11-FEB-18 01.20.05.081000000 AM,0.77,1,2,0.9,1,0.1,2
teletalk.com.bd,teletakk.com.bd,2018-02,1,15,15,11-FEB-18 01.20.05.166000000 AM,0.78,1,1,0.86,1,0.01,1
smf.edu.bd,smfb.edu.bd,2018-02,1,10,11,11-FEB-18 03.26.13.737000000 AM,0.69,1,0,0.84,1,32.28,1
bracu.ac.bd,iedbracu.ac.bd,2018-02,0,11,14,12-FEB-18 01.51.14.391000000 AM,0.34,3,4,0.87,3,0.01,4
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,11-FEB-18 11.24.28.362000000 AM,0.8,1,0,0.91,1,0,0
connect.com.bd,conne.com.bd,2018-02,0,14,12,12-FEB-18 03.59.18.303000000 AM,0.51,2,1,0.83,2,1.1,1
developer.com.bd,develop.com.bd,2018-02,1,16,14,12-FEB-18 03.40.12.543000000 AM,0.55,2,0,0.86,2,0.28,0
map.com.bd,ldap.com.bd,2018-02,0,10,11,12-FEB-18 03.41.53.597000000 AM,0.47,3,3,0.84,2,44.24,3
maps.com.bd,mapas.com.bd,2018-02,1,11,12,12-FEB-18 03.42.38.133000000 AM,0.71,1,0,0.86,1,0.28,0
jcollege.edu.bd,citycollege.edu.bd,2018-02,0,15,18,11-FEB-18 09.06.44.060000000 AM,0.37,4.41,3,0.84,4,11.9,3
dcnoakhali.gov.bd,dcnoakahli.gov.bd,2018-02,1,17,17,11-FEB-18 09.52.39.969000000 AM,0.8,2,0,0.81,2,0,0
snghschool.edu.bd,bchschool.edu.bd,2018-02,0,17,16,11-FEB-18 09.02.09.082000000 AM,0.48,4,3,0.84,3,19.02,3
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,12-FEB-18 05.32.48.109000000 AM,0.8,1,0,0.91,1,0,0
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,12-FEB-18 01.43.09.287000000 AM,0.8,1,0,0.91,1,0,0
team.com.bd,ream.com.bd,2018-02,1,11,11,12-FEB-18 12.51.36.851000000 AM,0.71,1,1,0.9,1,0.01,1
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,12-FEB-18 06.44.53.079000000 AM,0.8,1,0,0.91,1,0,0
taxeszone6.gov.bd,taxeszones2.gov.bd,2018-02,1,17,18,12-FEB-18 11.39.54.966000000 AM,0.63,3,0,0.85,2,23.24,0
eab.com.bd,coab.com.bd,2018-02,0,10,11,12-FEB-18 11.19.11.346000000 AM,0.51,3,1,0.84,2,31.61,1
kaizengroup.com.bd,kaizegroup.com.bd,2018-02,1,18,17,12-FEB-18 02.30.38.303000000 AM,0.79,1,2,0.91,1,0.79,2
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,12-FEB-18 06.17.37.724000000 AM,0.8,1,0,0.91,1,1.73,0
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,12-FEB-18 07.21.15.660000000 AM,0.8,1,0,0.91,1,1.68,0
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,12-FEB-18 03.07.28.670000000 AM,0.8,1,0,0.91,1,0,0
moysports.gov.bd,mysports.gov.bd,2018-02,1,16,15,12-FEB-18 09.55.39.511000000 AM,0.75,1,0,0.9,1,18.88,0
eab.com.bd,coab.com.bd,2018-02,0,10,11,12-FEB-18 06.20.57.741000000 AM,0.51,3,1,0.84,2,27.88,1
primegroup.com.bd,primegroup-bd.com.bd,2018-02,1,17,20,12-FEB-18 10.55.01.280000000 AM,0.46,3,0,0.86,3,0,0
centro.com.bd,centrocom.bd,2018-02,1,13,12,12-FEB-18 10.12.24.054000000 AM,0.73,1,0,0.87,1,5.46,0
hathazaripourashava.gov.bd,hathazripourashava.gov.bd,2018-02,1,26,25,12-FEB-18 10.36.26.744000000 AM,0.85,1,0,0.94,1,23.67,0
dellarte.com.bd,dellare.com.bd,2018-02,1,15,14,12-FEB-18 10.11.00.030000000 AM,0.76,1,1,0.89,1,0.03,1
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,12-FEB-18 02.07.50.608000000 AM,0.8,1,0,0.91,1,0,0
worksaudit.gov.bd,dgworksaudit.gov.bd,2018-02,1,17,19,12-FEB-18 07.03.25.097000000 AM,0.59,2,3,0.94,2,29.61,3
ssml.com.bd,ssmlcom.bd,2018-02,1,11,10,12-FEB-18 10.36.48.623000000 AM,0.69,1,0,0.84,1,28.46,0
primegroup.com.bd,primegroup-bd.com.bd,2018-02,1,17,20,12-FEB-18 05.06.32.309000000 AM,0.46,3,0,0.86,3,3.97,0
banglaphone.net.bd,mbanglaphone.net.bd,2018-02,1,18,19,12-FEB-18 07.24.32.193000000 AM,0.78,1,3,0.97,1,17.5,2
khagrachhari.gov.bd,khagrchhari.gov.bd,2018-02,1,19,18,12-FEB-18 07.17.58.882000000 AM,0.88,1,0,0.91,1,1.5,1
bfidc.gov.bd,bfid.gov.bd,2018-02,1,12,11,12-FEB-18 07.05.05.642000000 AM,0.71,1,0,0.86,1,0,0
ddcollege.edu.bd,citycollege.edu.bd,2018-02,0,16,18,12-FEB-18 09.44.02.111000000 AM,0.37,5,3,0.81,4,5.06,2
texworld.com.bd,eworld.com.bd,2018-02,0,15,13,12-FEB-18 10.43.05.934000000 AM,0.52,2,3,0.85,2,25.89,4
mybank.com.bd,xwbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.27.390000000 AM,0.58,4,1,0.83,2,5.83,1
mybank.com.bd,csrybank.com.bd,2018-02,0,13,15,12-FEB-18 06.00.27.450000000 AM,0.4,4,3,0.85,3,5.77,4
mybank.com.bd,vwbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.27.515000000 AM,0.58,4,3,0.83,2,5.71,1
mybank.com.bd,vwbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.27.516000000 AM,0.58,4,3,0.83,2,5.71,1
mybank.com.bd,uwbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.27.518000000 AM,0.58,3,1,0.83,2,5.71,1
mybank.com.bd,xybank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.27.666000000 AM,0.75,2,1,0.92,1,5.56,1
mybank.com.bd,x8bank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.27.775000000 AM,0.58,4,1,0.83,2,5.45,1
mybank.com.bd,x9bank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.27.943000000 AM,0.58,4,1,0.83,2,5.28,1
mybank.com.bd,x8bank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.28.009000000 AM,0.58,4,1,0.83,2,5.22,1
mybank.com.bd,x3bank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.28.128000000 AM,0.58,4,1,0.83,2,5.1,1
mybank.com.bd,ywbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.28.144000000 AM,0.58,2,1,0.83,2,5.08,1
mybank.com.bd,ywbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.28.145000000 AM,0.58,2,1,0.83,2,5.08,1
mybank.com.bd,ywbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.28.148000000 AM,0.58,2,1,0.83,2,5.08,1
mybank.com.bd,ewbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.30.420000000 AM,0.58,4,1,0.83,2,2.8,1
mybank.com.bd,x-bank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.30.601000000 AM,0.58,4,1,0.83,2,2.62,1
mybank.com.bd,xrbank.com.bd,2018-02,0,13,13,12-FEB-18 06.00.30.665000000 AM,0.58,4,3,0.83,2,2.56,3
mybank.com.bd,jwbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.30.765000000 AM,0.58,3,1,0.83,2,2.46,1
mybank.com.bd,xgbank.com.bd,2018-02,0,13,13,12-FEB-18 06.00.30.807000000 AM,0.58,3.41,1,0.83,2,2.42,3
mybank.com.bd,xnbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.30.941000000 AM,0.58,3,3,0.83,2,2.28,3
mybank.com.bd,eybank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.31.030000000 AM,0.75,2,1,0.92,1,2.19,1
mybank.com.bd,gwbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.31.129000000 AM,0.58,3.41,1,0.83,2,2.1,1
mybank.com.bd,xvbank.com.bd,2018-02,0,13,13,12-FEB-18 06.00.31.191000000 AM,0.61,4,1,0.83,2,2.03,3
mybank.com.bd,gybank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.31.337000000 AM,0.75,2,1,0.92,1,1.89,1
mybank.com.bd,zwbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.31.477000000 AM,0.58,4,1,0.83,2,1.75,1
mybank.com.bd,jhbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.31.569000000 AM,0.58,2,1,0.83,2,1.66,1
mybank.com.bd,vybank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.31.625000000 AM,0.75,2,1,0.92,1,1.6,1
mybank.com.bd,iwbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.31.795000000 AM,0.58,4,1,0.83,2,1.43,1
mybank.com.bd,gybank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.31.796000000 AM,0.75,2,1,0.92,1,1.43,1
mybank.com.bd,xmbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.31.930000000 AM,0.58,2,3,0.83,2,1.29,2
mybank.com.bd,xmbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.008000000 AM,0.58,2,3,0.83,2,1.22,2
mybank.com.bd,rybank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.123000000 AM,0.75,2,1,0.92,1,1.1,1
mybank.com.bd,0ybank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.150000000 AM,0.75,2,1,0.92,1,1.07,2
mybank.com.bd,xebank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.174000000 AM,0.58,4,1,0.83,2,1.05,1
mybank.com.bd,jmbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.176000000 AM,0.58,2,3,0.83,2,1.05,2
mybank.com.bd,xrbank.com.bd,2018-02,0,13,13,12-FEB-18 06.00.32.179000000 AM,0.58,4,3,0.83,2,1.05,3
mybank.com.bd,kybank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.180000000 AM,0.75,1.41,1,0.92,1,1.04,1
mybank.com.bd,x0bank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.269000000 AM,0.58,4,1,0.83,2,0.96,1
mybank.com.bd,2ybank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.277000000 AM,0.75,2,1,0.92,1,0.95,2
mybank.com.bd,0ybank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.282000000 AM,0.75,2,1,0.92,1,0.94,2
mybank.com.bd,xwbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.299000000 AM,0.58,4,1,0.83,2,0.93,1
mybank.com.bd,tybank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.360000000 AM,0.75,2,1,0.92,1,0.86,1
mybank.com.bd,5ybank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.403000000 AM,0.75,2,1,0.92,1,0.82,2
mybank.com.bd,iybank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.509000000 AM,0.75,2,1,0.92,1,0.72,1
mybank.com.bd,xzbank.com.bd,2018-02,0,13,13,12-FEB-18 06.00.32.593000000 AM,0.58,4,1,0.83,2,0.63,3
mybank.com.bd,pybank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.613000000 AM,0.75,2,1,0.92,1,0.61,1
mybank.com.bd,jebank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.728000000 AM,0.58,3,1,0.83,2,0.5,1
mybank.com.bd,j2bank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.771000000 AM,0.58,3,1,0.83,2,0.45,1
mybank.com.bd,9ybank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.834000000 AM,0.75,2,1,0.92,1,0.39,2
mybank.com.bd,jhbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.875000000 AM,0.58,2,1,0.83,2,0.35,1
mybank.com.bd,lwbank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.892000000 AM,0.58,4,1,0.83,2,0.33,1
mybank.com.bd,zybank.com.bd,2018-02,1,13,13,12-FEB-18 06.00.32.924000000 AM,0.75,2,1,0.92,1,0.3,1
mybank.com.bd,1wbank.com.bd,2018-02,0,13,13,12-FEB-18 06.00.32.973000000 AM,0.58,4,1,0.83,2,0.25,2
mybank.com.bd,xxbank.com.bd,2018-02,0,13,13,12-FEB-18 06.00.33.198000000 AM,0.59,4,1,0.83,2,0.03,4
pro.com.bd,imacpro.com.bd,2018-02,0,10,14,12-FEB-18 10.36.22.090000000 AM,0.24,4,3,0.82,4,35.49,3
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,12-FEB-18 08.02.17.028000000 AM,0.8,1,0,0.91,1,0.41,0
tjcollege.edu.bd,pccollege.edu.bd,2018-02,1,16,16,12-FEB-18 11.07.59.291000000 AM,0.64,4,1,0.87,2,48.64,3
primebank.com.bd,primiebank.com.bd,2018-02,1,16,17,12-FEB-18 04.51.49.402000000 AM,0.78,1,0,0.9,1,0.6,0
khschool.edu.bd,kgtschool.edu.bd,2018-02,1,15,16,12-FEB-18 04.32.21.103000000 AM,0.58,2,2,0.83,2,9.03,3
rdcollege.edu.bd,rbmcollege.edu.bd,2018-02,1,16,17,12-FEB-18 05.00.13.121000000 AM,0.63,3,3,0.84,2,0.93,3
educationboardresults.com.bd,educationboardresult.com.bd,2018-02,1,28,27,12-FEB-18 08.38.48.387000000 AM,0.86,1,0,0.94,1,8.44,0
ccj.edu.bd,nbcj.edu.bd,2018-02,0,10,11,12-FEB-18 07.28.52.849000000 AM,0.47,3,3,0.84,2,9.37,4
ccj.edu.bd,gzcj.edu.bd,2018-02,0,10,11,12-FEB-18 07.29.01.980000000 AM,0.47,3,1,0.84,2,0.24,3
ccj.edu.bd,gzcj.edu.bd,2018-02,0,10,11,12-FEB-18 07.29.02.371000000 AM,0.47,3,1,0.84,2,0.23,3
nganjtsc.gov.bd,begumganjtsc.gov.bd,2018-02,0,15,19,12-FEB-18 09.27.54.266000000 AM,0.26,5,1,0.81,5,0,3
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,12-FEB-18 04.57.59.236000000 AM,0.8,1,0,0.91,1,2.54,0
balaka.com.bd,albaraka.com.bd,2018-02,0,13,15,13-FEB-18 01.21.27.592000000 AM,0.4,4,3,0.85,3,20.24,3
zrsac.edu.bd,cssac.edu.bd,2018-02,0,12,12,13-FEB-18 01.31.49.003000000 AM,0.56,3.41,4,0.82,2,17.85,3
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,13-FEB-18 06.28.08.083000000 AM,0.8,1,0,0.91,1,0.56,0
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,13-FEB-18 06.45.06.022000000 AM,0.8,1,0,0.91,1,0.52,0
aviationnews.com.bd,aviationnew.com.bd,2018-02,1,19,18,13-FEB-18 07.05.12.499000000 AM,0.8,1,0,0.91,1,0.52,0
minland.gov.bd,ninland.gov.bd,2018-02,1,14,14,12-FEB-18 11.56.06.032000000 AM,0.78,1,1,0.92,1,7.16,1
csmminland.gov.bd,ninland.gov.bd,2018-02,0,17,14,12-FEB-18 11.56.06.032000000 AM,0.32,4,3,0.83,4,15.3,3
toray-intl.com.bd,y-intl.com.bd,2018-02,0,17,13,13-FEB-18 05.34.30.748000000 AM,0.29,4,3,0.86,4,0.01,3
bankasia.com.bd,ebankasia.com.bd,2018-02,1,15,16,13-FEB-18 08.08.53.332000000 AM,0.75,1,3,0.97,1,45.92,2
primegroup.com.bd,primegroup-bd.com.bd,2018-02,1,17,20,13-FEB-18 12.29.24.280000000 AM,0.46,3,0,0.86,3,0,0
lc.gov.bd,btrlc.gov.bd,2018-02,0,9,12,13-FEB-18 04.14.00.614000000 AM,0.3,3,4,0.84,3,46.9,4
smf.edu.bd,smfb.edu.bd,2018-02,1,10,11,13-FEB-18 03.55.03.303000000 AM,0.69,1,0,0.84,1,0.39,1
educationboardresults.gov.bd,educationboardresult.gov.bd,2018-02,1,28,27,13-FEB-18 10.03.09.174000000 AM,0.86,1,0,0.94,1,12.6,0
stamforduniversity.edu.bd,stamfroduniversity.edu.bd,2018-02,1,25,25,13-FEB-18 12.53.45.272000000 AM,0.86,2,0,0.88,2,0,0
kalirhaths.edu.bd,kaths.edu.bd,2018-02,0,17,12,13-FEB-18 09.03.06.402000000 AM,0.22,5,2,0.81,5,41.53,3
nextech.com.bd,nextechbd.com.bd,2018-02,1,14,16,13-FEB-18 09.59.09.083000000 AM,0.55,2,0,0.86,2,56.39,0
bhsmono.edu.bd,ndhsmono.edu.bd,2018-02,1,14,15,13-FEB-18 03.48.51.795000000 AM,0.59,2,3,0.89,2,0.03,3
primegroup.com.bd,primegroup-bd.com.bd,2018-02,1,17,20,13-FEB-18 01.08.39.932000000 AM,0.46,3,0,0.86,3,0,0
ndcb.edu.bd,gdccb.edu.bd,2018-02,0,11,12,13-FEB-18 08.48.33.347000000 AM,0.52,2.41,1,0.86,2,0.06,1
ndcb.edu.bd,gdccb.edu.bd,2018-02,0,11,12,13-FEB-18 08.48.33.761000000 AM,0.52,2.41,1,0.86,2,0.01,1
